,query_id,query,transcript_id,transcript
1345,67,Who in the Big Bang Theory had a Dumbledore costume,28826,(10 17) Sheldon: I’m gonna go as Dumbledore.
1346,67,Who in the Big Bang Theory had a Dumbledore costume,46936,"(7 14) James: Ay-yi-yi, bang-bang."
1347,67,Who in the Big Bang Theory had a Dumbledore costume,34756,(6 23) Raj: I like your bangs.
1348,67,Who in the Big Bang Theory had a Dumbledore costume,21290,"(8 21) Sheldon: There was a scientist who had a theory and James Clerk Maxwell was his name-o. J-A-M-E-S, C-L-E-R-K space M-A-X-W-E-L-L, And James Clerk Maxwell was his name-o. There was a scientist who had a theory and James Clerk Maxwell was his name-o, A-M-E-S…"
1349,67,Who in the Big Bang Theory had a Dumbledore costume,24124,"(6 13) Leonard: Uh, we’re going to the Comic-Con in Bakersfield. They have a big costume contest. It’s cooler than it sounds."
1350,67,Who in the Big Bang Theory had a Dumbledore costume,49732,"(8 16) Sheldon: Gary Con, do we fly or drive? Do we wear costumes? And if so, who gets to be Gary?"
1351,67,Who in the Big Bang Theory had a Dumbledore costume,12068,(1 5) Howard: The blogosphere is a-buzzing with news of you and Lesley Winkle making eine kleine bang-bang music. 
1352,67,Who in the Big Bang Theory had a Dumbledore costume,2036,"(6 24) Sheldon: It’s not that big of an opportunity. And even if Hawking’s theories are correct, all they prove is where the universe came from, why everything exists and what its ultimate end will be. I mean, me? I’m interested in the big questions."
1353,67,Who in the Big Bang Theory had a Dumbledore costume,53542,"(6 15) Sheldon: That’s a good one. Dumbledore dies in that one. Yeah, I know, I didn’t see it coming, either."
1354,67,Who in the Big Bang Theory had a Dumbledore costume,46908,(7 14) Scene: The apartment. Banging on door.
1355,67,Who in the Big Bang Theory had a Dumbledore costume,40204,(5 10) Stuart: Sorry. Most of the guys who come in here like big boobs. Couple of them have big boobs.
1356,67,Who in the Big Bang Theory had a Dumbledore costume,35074,"(7 15) Bernadette: Oh, sure you did. Who’s Mama’s big space man?"
1357,67,Who in the Big Bang Theory had a Dumbledore costume,34755,"(6 23) Lucy: Well, let’s see. I’d love to be able to tell the lady who cuts my hair that I don’t like bangs."
1358,67,Who in the Big Bang Theory had a Dumbledore costume,21053,"(1 6) Howard: As in, costumes? "
1359,67,Who in the Big Bang Theory had a Dumbledore costume,23796,"(6 7) Leonard: Hey, look who’s out after dark, like a big boy."
1360,68,Who had a Dumbledore costume,28862,(10 17) Sheldon: That’s probably my fault. She may have heard about my cool Dumbledore costume.
1361,68,Who had a Dumbledore costume,28826,(10 17) Sheldon: I’m gonna go as Dumbledore.
1362,68,Who had a Dumbledore costume,49732,"(8 16) Sheldon: Gary Con, do we fly or drive? Do we wear costumes? And if so, who gets to be Gary?"
1363,68,Who had a Dumbledore costume,53542,"(6 15) Sheldon: That’s a good one. Dumbledore dies in that one. Yeah, I know, I didn’t see it coming, either."
1364,68,Who had a Dumbledore costume,21053,"(1 6) Howard: As in, costumes? "
1365,68,Who had a Dumbledore costume,2634,(7 19) Costume guy: How’s that feel?
1366,68,Who had a Dumbledore costume,21073,(1 6) Sheldon: Oh no! (He is also wearing a Flash costume.)
1367,68,Who had a Dumbledore costume,21076,"(1 6) Leonard: We all have other costumes, we can change."
1368,68,Who had a Dumbledore costume,21140,(1 6) Nurse Costume Girl: No thanks.
1369,68,Who had a Dumbledore costume,21158,"(1 6) Girl in Hippie Costume: Oh, Hi!"
1370,68,Who had a Dumbledore costume,41737,"(1 9) Leonard: Because it’s not a costume, it’s a flight suit. "
1371,68,Who had a Dumbledore costume,8877,"(6 5) Howard: That reminds me, I was thinking about wearing my NASA jumpsuit as a costume. But then I realized everyone would be, like, where’s your costume? Why are you wearing your work clothes, you nut?"
1372,68,Who had a Dumbledore costume,21075,"(1 6) Sheldon: See, this is why I wanted to have a costume meeting. "
1373,68,Who had a Dumbledore costume,21109,(1 6) Sheldon: So what time does the costume parade start? 
1374,68,Who had a Dumbledore costume,21126,"(1 6) Sheldon: I’m confused. If there’s no costume parade, what are we doing here? "
1375,68,Who had a Dumbledore costume,37603,"(4 5) Stuart: Not really. She’s horrible. When she wants to have sex, she puts on her plus-size Wonder Woman costume and shouts who wants to take a ride in my invisible plane?"
1376,68,Who had a Dumbledore costume,21057,"(1 6) Sheldon: Yes, but are the costumes random, or genre specific? "
1377,68,Who had a Dumbledore costume,21066,"(1 6) Penny: Anything you want, okay? Any costume you want. Bye. "
1378,68,Who had a Dumbledore costume,21100,"(1 6) Penny (opening door, not in costume): Oh, hey guys. "
1379,68,Who had a Dumbledore costume,16085,"(4 11) Zack: Hold on. The costume came with a black wig. Where is it, babe?"
1380,69,Who wanted to go on the Small World ride at Disneyland,29004,"(10 17) Leonard: Oh, how about we compromise and go on the Small World ride at Disneyland?"
1381,69,Who wanted to go on the Small World ride at Disneyland,2068,(6 24) Bernadette: Are you referring to the time we got stuck on the Small World ride at Disneyland?
1382,69,Who wanted to go on the Small World ride at Disneyland,52399,(3 15) Penny: We’re going to Disneyland and ride the Matterhorn?
1383,69,Who wanted to go on the Small World ride at Disneyland,19771,(4 18) Leonard: Small world.
1384,69,Who wanted to go on the Small World ride at Disneyland,52401,(3 15) Penny: We’re going to Disney World and ride the Matterhorn?
1385,69,Who wanted to go on the Small World ride at Disneyland,2106,"(6 24) Penny: And, uh, extra Dramamine? You remember what happened on It’s a Small World."
1386,69,Who wanted to go on the Small World ride at Disneyland,35037,"(7 15) Howard: A world I don’t want to live in. Seriously, I no longer want to live in this world."
1387,69,Who wanted to go on the Small World ride at Disneyland,25347,"(4 3) Amy: In a world where rhinoceroses are domesticated pets, who wins the Second World War?"
1388,69,Who wanted to go on the Small World ride at Disneyland,37603,"(4 5) Stuart: Not really. She’s horrible. When she wants to have sex, she puts on her plus-size Wonder Woman costume and shouts who wants to take a ride in my invisible plane?"
1389,69,Who wanted to go on the Small World ride at Disneyland,3331,"(10 5) Howard: There she is. Who’s ready for a hot, three-hour car ride to the desert?"
1390,69,Who wanted to go on the Small World ride at Disneyland,46595,"(3 7) Penny: Okay, fine, it’s soup and a small sandwich. Is that what you want?"
1391,69,Who wanted to go on the Small World ride at Disneyland,2351,(3 20) Leonard: You’re taking him to Disneyland?
1392,69,Who wanted to go on the Small World ride at Disneyland,2350,"(3 20) Penny: Oh, no, no, no, a bunch of us from work are going to Disneyland next Saturday and Sheldon wants to come."
1393,69,Who wanted to go on the Small World ride at Disneyland,20424,(5 16) Howard: Everyone in the world of science knows who Richard Feynman was.
1394,69,Who wanted to go on the Small World ride at Disneyland,46267,"(10 9) Sheldon: Who leaves their bike in the hallway? You know, if I knew how to ride one, I’d steal it."
1395,69,Who wanted to go on the Small World ride at Disneyland,25081,"(8 22) Howard: There’s two kinds of people in this world, those who call tech support, and those who make fun of the people who call tech support."
1396,69,Who wanted to go on the Small World ride at Disneyland,17547,"(6 18) Leonard (undressing): Disneyland. Go on, I’m listening."
1397,69,Who wanted to go on the Small World ride at Disneyland,49819,"(2 11) Penny: Okay, moving on. Now, who are these guys at Disney World?"
1398,69,Who wanted to go on the Small World ride at Disneyland,24197,"(3 3) Penny: Sorry. Okay, who wants syrup and who wants cinnamon sugar?"
1399,69,Who wanted to go on the Small World ride at Disneyland,21508,"(8 21) Penny: I mean, the whole experience reminded me about how much I hated about that world. You, you know, the anxiety, the depression, the negativity. I don’t want to feel those things. I want to sell drugs to people who feel those things."
1400,70,Profits due to Sheldon Cooper will be allocated to a what,16897,"(9 18) Bernadette: 25% of profits due to Sheldon Cooper will be allocated to a scholarship fund for the firstborn child of Howard and Bernadette Wolowitz. Sheldon, that’s so nice."
1401,70,Profits due to Sheldon Cooper will be allocated to a what,51169,"(2 17) George Smoot: With all due respect, Dr. Cooper, are you on crack?"
1402,70,Profits due to Sheldon Cooper will be allocated to a what,14812,(2 18) Sheldon: And how much profit do you make per Penny Blossom?
1403,70,Profits due to Sheldon Cooper will be allocated to a what,10886,"(7 11) Sheldon: No, I will be Uncle Dr. Cooper."
1404,70,Profits due to Sheldon Cooper will be allocated to a what,14976,(2 18) Howard: That’s your entire profit margin.
1405,70,Profits due to Sheldon Cooper will be allocated to a what,36507,(8 23) Mrs Cooper: And I will pray for you.
1406,70,Profits due to Sheldon Cooper will be allocated to a what,53456,(7 18) Mrs Cooper: Or I will send you to your room.
1407,70,Profits due to Sheldon Cooper will be allocated to a what,16744,"(9 18) Leonard: Of course, we can split any profits three ways."
1408,70,Profits due to Sheldon Cooper will be allocated to a what,12421,"(3 11) Beverley: Well, I would assume it’s because Sheldon and I stay in touch due to mutual interest and respect, while you avoid me, due to unresolved childhood issues."
1409,70,Profits due to Sheldon Cooper will be allocated to a what,22752,"(1 4) Sheldon: In my defence, I prefaced that by saying “with all due respect.”"
1410,70,Profits due to Sheldon Cooper will be allocated to a what,27184,"(3 18) Sheldon: No. The X-Men were named for the X in Charles Xavier. Since I am Sheldon Cooper, you will be my C-Men."
1411,70,Profits due to Sheldon Cooper will be allocated to a what,9157,(4 15) Sheldon: It was a compliment. I believe in giving credit where credit is due.
1412,70,Profits due to Sheldon Cooper will be allocated to a what,8341,"(9 15) Sheldon: So from now on, this program will be officially known as Dr. Sheldon Cooper and Dr. Amy Farrah Fowler present Dr. Sheldon’ Cooper’s Fun With Flags."
1413,70,Profits due to Sheldon Cooper will be allocated to a what,53454,"(7 18) Mrs Cooper: I will give you one opportunity, young man, to apologize."
1414,70,Profits due to Sheldon Cooper will be allocated to a what,8409,"(9 15) Maitre d’: With all due respect, ma’am, there’s nothing I can do."
1415,70,Profits due to Sheldon Cooper will be allocated to a what,27210,"(3 18) Sheldon: Look, I didn’t turn a profit last quarter by taking product off the shelves willy-nilly."
1416,70,Profits due to Sheldon Cooper will be allocated to a what,4300,"(5 6) Mrs Cooper: Sheldon, you pester me one more time about chicken, I will put you over my knee right here in this restaurant."
1417,70,Profits due to Sheldon Cooper will be allocated to a what,27542,"(1 8) Raj: Sorry, Mommy, Papa, but with all due respect I really can’t go through…"
1418,70,Profits due to Sheldon Cooper will be allocated to a what,47086,"(3 22) Past Leonard: According to the roommate agreement, I’m entitled to allocate 50% of the cubic footage of the common areas."
1419,70,Profits due to Sheldon Cooper will be allocated to a what,22937,"(1 4) Mrs Cooper: Mary Cooper, Sheldon’s mom."
1420,71,Profits due to Sheldon Cooper will be allocated to what,16897,"(9 18) Bernadette: 25% of profits due to Sheldon Cooper will be allocated to a scholarship fund for the firstborn child of Howard and Bernadette Wolowitz. Sheldon, that’s so nice."
1421,71,Profits due to Sheldon Cooper will be allocated to what,51169,"(2 17) George Smoot: With all due respect, Dr. Cooper, are you on crack?"
1422,71,Profits due to Sheldon Cooper will be allocated to what,14812,(2 18) Sheldon: And how much profit do you make per Penny Blossom?
1423,71,Profits due to Sheldon Cooper will be allocated to what,10886,"(7 11) Sheldon: No, I will be Uncle Dr. Cooper."
